adi_threshold,cv2_threshold,score,separation,entropy,min_share,min_weighted_share,min_count_share,smooth_share,erratic_share,intermittent_share,lumpy_share,smooth_count_share,erratic_count_share,intermittent_count_share,lumpy_count_share,iteration
2.3333333333333335,1.0080066037588402,0.7122336482935776,0.6689771736806851,0.9573536710999678,0.12992495300520907,0.12992495300520907,0.12690740214197707,0.36746097676292755,0.25008037554546825,0.2525336946863931,0.12992495300520907,0.37749976305563454,0.24850725049758315,0.24708558430480523,0.12690740214197707,22
2.5,1.0051807936762267,0.713220824841162,0.6733665822750365,0.9390615327158728,0.10891294005543999,0.10891294005543999,0.10670962850644428,0.38761706425849357,0.27116735878836606,0.2323026368976985,0.10891294005543999,0.3978392721758908,0.270470053070508,0.22498104624715692,0.10670962850644428,23
2.5,1.0043071746215537,0.7104170485240627,0.6694422609060819,0.9426075116926207,0.11200491736808382,0.11200491736808382,0.10889963036678987,0.3833011200101715,0.2679887401449812,0.23670522247676298,0.11200491736808382,0.3940858686380438,0.2673680219884371,0.22964647900672921,0.10889963036678987,24
2.3333333333333335,1.0077818978116582,0.7133854722317691,0.6703602990761258,0.9571947867804139,0.12678380868257272,0.12678380868257272,0.124739336492891,0.3621765280056858,0.2535576996096846,0.2574819637020542,0.12678380868257272,0.3707109004739336,0.25251184834123225,0.25203791469194314,0.124739336492891,25
2.3076923076923075,1.0070758948464393,0.7117268792852018,0.6684738508536896,0.9568273737304381,0.12738093775981144,0.12738093775981144,0.12434840299497678,0.3648015334367883,0.2526612226531125,0.25515630615028545,0.12738093775981144,0.3738982087005971,0.252298360344991,0.24945502795943514,0.12434840299497678,26
2.3076923076923075,1.0146234596423298,0.7136209203235349,0.6710384985529257,0.9549213103569868,0.12209962984688383,0.12209962984688383,0.11941996019334661,0.3615111431048966,0.2581839019893333,0.2582053250588843,0.12209962984688383,0.37029665434555964,0.25722680314662116,0.2530565823144726,0.11941996019334661,27
2.3076923076923075,1.0108548456240996,0.7110633349754262,0.6677160352997284,0.9566980331377134,0.12679371435160927,0.12679371435160927,0.123969292010236,0.3641679180925262,0.2532223942701474,0.2558159732857141,0.12679371435160927,0.37475120841626386,0.25125580513695384,0.2500236944365463,0.123969292010236,28
2.3333333333333335,1.0166411424911022,0.7137463839759,0.6708418606841507,0.9568720159624788,0.12613592681672148,0.12613592681672148,0.12341232227488151,0.3621493501479435,0.25384346558508325,0.2578712574502496,0.12613592681672148,0.3709004739336493,0.2532701421800948,0.2524170616113744,0.12341232227488151,29
2.3333333333333335,1.0182756885346251,0.7112076368404612,0.6676674759890528,0.9579352149984418,0.1250459783637899,0.1250459783637899,0.12227488151658768,0.35505900079237773,0.25498124414964873,0.26491377669418126,0.1250459783637899,0.36360189573459717,0.25469194312796206,0.2594312796208531,0.12227488151658768,30
2.5,1.0051266864613704,0.7106648203968973,0.6694959656785433,0.9439549971342368,0.11399049749915588,0.11399049749915588,0.1106056297981234,0.3829648871552104,0.2660120239061273,0.23703259143950467,0.11399049749915588,0.39294853568382143,0.2654724670647332,0.23097336745332195,0.1106056297981234,31
2.3333333333333335,1.0261390486241124,0.7134857578410855,0.6706428961609652,0.9562619740284337,0.12769508761374312,0.12769508761374312,0.12606635071090047,0.3675252115408623,0.2523672997068242,0.2524124011385692,0.12769508761374312,0.37725118483412323,0.2501421800947867,0.24654028436018957,0.12606635071090047,32
2.3333333333333335,1.0136094330922527,0.7139140376675559,0.670680483079926,0.9589041803307926,0.1279906346350496,0.1279906346350496,0.12529618045682875,0.35739321041783706,0.251994348292151,0.26262180665495877,0.1279906346350496,0.3677376551985594,0.25078191640602787,0.256184247938584,0.12529618045682875,33
2.3636363636363638,1.0092945449010475,0.7116531492490544,0.6684086313026391,0.9567054176120753,0.12854670867160542,0.12854670867160542,0.12623199393479909,0.3674210943532494,0.25146153280708267,0.25257066416806145,0.12854670867160542,0.37547384382107657,0.25161106899166036,0.246683093252464,0.12623199393479909,34
2.3333333333333335,1.015323829999772,0.7132256201037195,0.6700449079393285,0.9579163223686028,0.12939035273057875,0.12939035273057875,0.12709695763434745,0.3643564939473306,0.2505895163030657,0.2556636370190236,0.12939035273057875,0.37408776419296746,0.24907591697469433,0.2497393611979907,0.12709695763434745,35
2.3333333333333335,1.0123384160990196,0.7120993624300178,0.6689209905964975,0.9567768028199666,0.12704487621383947,0.12704487621383947,0.123969292010236,0.364347478590991,0.2529116071130709,0.25569603808209745,0.12704487621383947,0.37276087574637473,0.25286702682210216,0.25040280542128707,0.123969292010236,36
2.362437088762858,1.0135296893070347,0.7162425937547373,0.6739511501714998,0.9558941073930832,0.12625455367252464,0.12625455367252464,0.1223696682464455,0.36622294433380775,0.2537260151284898,0.25379648686517736,0.12625455367252464,0.37611374407582937,0.2527962085308057,0.24872037914691944,0.1223696682464455,37
2.3636363636363638,1.0178513407284477,0.7127321774995551,0.6696488400789249,0.9568710895497928,0.12892196858081814,0.12892196858081814,0.12530805687203792,0.3674791778931058,0.25117693014342013,0.2524219233826549,0.12892196858081814,0.3774407582938389,0.2513744075829384,0.24587677725118484,0.12530805687203792,38
2.3076923076923075,1.0109532787030326,0.7135924495541965,0.6709231684159185,0.9553850426711059,0.12182592770619469,0.12182592770619469,0.11865049279757392,0.3589167467251046,0.2582062472929123,0.2610510782757863,0.12182592770619469,0.36884003032600454,0.2577710386656558,0.25473843821076575,0.11865049279757392,39
2.3636363636363638,0.9977582954740938,0.7153986963810799,0.6729357739791697,0.9560219233252378,0.12626235622015552,0.12626235622015552,0.12246445497630332,0.36575291723905373,0.2537799900271828,0.25420473651360703,0.12626235622015552,0.37601895734597157,0.25308056872037915,0.24843601895734596,0.12246445497630332,40
2.5,1.0055581199063575,0.7130939163567331,0.6720805828420524,0.9455028062732573,0.11483072089911123,0.11483072089911123,0.11109004739336494,0.37987403393540126,0.26529358427440786,0.24000166089107886,0.11483072089911123,0.3898578199052133,0.2661611374407583,0.2328909952606635,0.11109004739336494,41
2.3333333333333335,1.005761304852492,0.7116214403355402,0.6684958740513794,0.9559996492791176,0.122524620309969,0.122524620309969,0.11981042654028436,0.3578682903845568,0.25750595363447276,0.26210113567099996,0.122524620309969,0.36729857819905215,0.2569668246445498,0.2559241706161137,0.11981042654028436,42
2.5,0.9681309216192936,0.7128454485463102,0.670119854874478,0.9549571460200259,0.1273844586396187,0.1273844586396187,0.12273718130982846,0.35806883818619695,0.2928451941094454,0.22170150906473787,0.1273844586396187,0.3668846554828926,0.2944744573974031,0.21590370580987583,0.12273718130982846,43
2.3333333333333335,1.026680904897994,0.7133293813630792,0.6705708728618853,0.9556275962031779,0.12227101018813348,0.12227101018813348,0.12073540561031085,0.3589048988609354,0.2577104272381276,0.2611136637128012,0.12227101018813348,0.36751326762699016,0.25615996967399546,0.25559135708870356,0.12073540561031085,44
2.3333333333333335,1.0059684440564172,0.7134761461938524,0.6706275750652737,0.9562847159224652,0.1264169964638324,0.1264169964638324,0.12322274881516587,0.36504399787866604,0.25367713972507666,0.2548618659324238,0.1264169964638324,0.3747867298578199,0.25317535545023695,0.24881516587677724,0.12322274881516587,45
2.5,1.00319069201217,0.7095694521229733,0.6680922879691538,0.9446067156612843,0.11476321194779107,0.11476321194779107,0.11183774049853094,0.3824363148300492,0.2652414402076774,0.2375590330144812,0.11476321194779107,0.3928537579376362,0.26376646763339967,0.23154203393043313,0.11183774049853094,46
2.5,1.001312522397325,0.7110920623458947,0.6700983958669655,0.9433895057264939,0.11182221861790131,0.11182221861790131,0.10880485262060469,0.38067638382872004,0.26815348619007856,0.23934791136329683,0.11182221861790131,0.3912425362524879,0.26803146621173346,0.2319211449151739,0.10880485262060469,47
2.5,1.0231511761055707,0.7113280164747038,0.6706900812066956,0.9416096496600838,0.11222894809561106,0.11222894809561106,0.10965785233627144,0.38651536928220476,0.2677194588198746,0.23353622380230857,0.11222894809561106,0.3966448677850441,0.26717846649606675,0.22651881338261776,0.10965785233627144,48
2.3333333333333335,1.010975378624436,0.7099743775393234,0.6665457161072936,0.9560701256541589,0.1255503440007322,0.1255503440007322,0.12207373708653209,0.3641707707472744,0.25442076840966465,0.25585811684232834,0.1255503440007322,0.37351909771585634,0.2533409155530281,0.25106624964458346,0.12207373708653209,49
2.3333333333333335,1.0057147485102553,0.7134806594320834,0.6705652687458816,0.9566678733205601,0.12963547554739252,0.12963547554739252,0.12662306890342148,0.36945358347976254,0.2503405709003226,0.2505703700725201,0.12963547554739252,0.37939531797933845,0.24936025021324992,0.24462136290399014,0.12662306890342148,50
2.3333333333333335,1.002256222952912,0.7134257133025671,0.6704451487158375,0.9569822459607019,0.12420582380595996,0.12420582380595996,0.1216946261017913,0.3574444843860976,0.2557891259573075,0.26256056585063375,0.12420582380595996,0.3662212112595962,0.25561558146147284,0.2564685811771396,0.1216946261017913,51
2.3333333333333335,1.005887759497234,0.7132160588773377,0.6699696041523355,0.9582793023190174,0.1279331998900892,0.1279331998900892,0.12482229172590276,0.36001553563201105,0.2521625816496153,0.25988868282828365,0.1279331998900892,0.3699175433608189,0.25068713865984266,0.2545730262534357,0.12482229172590276,52
2.3333333333333335,1.004169479109628,0.7114172198872126,0.6679649126096867,0.9576469611265261,0.1258863866532158,0.1258863866532158,0.12329416224412433,0.35832952696116555,0.2541052752147069,0.2616788111709079,0.1258863866532158,0.3681766489764973,0.2532221379833207,0.25530705079605764,0.12329416224412433,53
2.3333333333333335,1.0186496270582477,0.7112360202340092,0.6673681769552333,0.959820465480406,0.12991291558627877,0.12991291558627877,0.12700217988816226,0.357462864257716,0.25030611743941616,0.2623181027165886,0.12991291558627877,0.3668846554828926,0.2497393611979907,0.2563738034309544,0.12700217988816226,54
2.5,1.0048515176366144,0.7130698788149188,0.6720795774720149,0.9453482530913745,0.11291017686762578,0.11291017686762578,0.10918396360534546,0.37673646258315596,0.26711083282891857,0.24324252772029784,0.11291017686762578,0.38678798218178373,0.26878968818121507,0.23523836603165577,0.10918396360534546,55
2.5,0.997872427118023,0.7090586723646315,0.6685738045664793,0.9384729232208266,0.10703767871335552,0.10703767871335552,0.10463463178845607,0.3858362877172366,0.27293515141534025,0.23419088215406778,0.10703767871335552,0.3947493128613402,0.2717277983129561,0.22888825703724766,0.10463463178845607,56
2.5,1.0057310891034403,0.7114833051522964,0.6705628220551704,0.943366042702677,0.1133050750922393,0.1133050750922393,0.11004739336492891,0.38342295435319745,0.2667988923732913,0.23647307818127067,0.1133050750922393,0.3933649289099526,0.2667298578199052,0.22985781990521326,0.11004739336492891,57
2.3333333333333335,1.0141041868136513,0.7108721852124184,0.667654269849729,0.9557737056009917,0.12549263691353282,0.12549263691353282,0.12347199848384345,0.3652092293115434,0.254491731272411,0.2548064025025104,0.12549263691353282,0.3740168672415427,0.25291386335639154,0.2495972709182223,0.12347199848384345,58
2.3333333333333335,1.0134792438614164,0.7112558672187804,0.6675852505075329,0.9587226952491829,0.13029255486171457,0.13029255486171457,0.1271090047393365,0.36285695071768215,0.24977409233238596,0.25707640208821614,0.13029255486171457,0.3732701421800948,0.24796208530805688,0.25165876777251184,0.1271090047393365,59
2.5,0.9548682554671583,0.7119222946364215,0.6690923956088716,0.9546250557925383,0.1241543004854939,0.1241543004854939,0.12073540561031085,0.3532224009435504,0.29588892916342624,0.22673436940752617,0.1241543004854939,0.3622062168309325,0.29577331311599697,0.22128506444275967,0.12073540561031085,60
2.5,1.0032291564063143,0.707225130981906,0.6655262601874241,0.9435187321506364,0.11760771369407351,0.11760771369407351,0.11458629513790163,0.3900949700944485,0.26234703161087064,0.22995028460060654,0.11760771369407351,0.40081508861719267,0.260544024263103,0.22405459198180266,0.11458629513790163,61
2.3333333333333335,1.015116282808445,0.7110209027558162,0.6672943550339272,0.958804673179854,0.131527804980591,0.131527804980591,0.12862559241706162,0.3647945670093277,0.2484982055119965,0.2551794224980848,0.131527804980591,0.3733649289099526,0.2476777251184834,0.2503317535545024,0.12862559241706162,62
2.3333333333333335,1.0041147671648634,0.7088076560203467,0.6650032486650179,0.9570326310338758,0.1280163677615748,0.1280163677615748,0.12481046247156936,0.36521464392035097,0.2520248301999195,0.25474415811815176,0.1280163677615748,0.37537907505686124,0.25104245640636846,0.24876800606520091,0.12481046247156936,63
2.3333333333333335,1.0025883514668146,0.7141291680973803,0.671296377847467,0.9568483128468891,0.12484211086558084,0.12484211086558084,0.12254762581745807,0.35948414031235204,0.25515609374213194,0.2605176550799333,0.12484211086558084,0.36792721069092976,0.2544782485072505,0.25504691498436166,0.12254762581745807,64
2.3333333333333335,1.0063551068050072,0.7153015549248063,0.6727016002466837,0.9567012981008344,0.12503261653700565,0.12503261653700565,0.12341232227488151,0.3605301505267869,0.25500417076819537,0.25943306216801,0.12503261653700565,0.3700473933649289,0.25364928909952605,0.2528909952606635,0.12341232227488151,65
2.5,1.0099459330118523,0.7154727707850397,0.6750660432200211,0.9444442269868126,0.11620970288814478,0.11620970288814478,0.11316462894512369,0.3853708861361815,0.2637722219069171,0.2346471890687552,0.11620970288814478,0.3938963131456734,0.26490380058762203,0.2280352573215809,0.11316462894512369,66
2.5,1.0096955798970542,0.7108980900967576,0.6698773997203827,0.9433486688962158,0.11473164676447757,0.11473164676447757,0.1107846853677028,0.38595472753960625,0.26527280207822307,0.23404082361769118,0.11473164676447757,0.395470053070508,0.26582638362395755,0.2279188779378317,0.1107846853677028,67
2.5,1.0097562207971476,0.7099472766527256,0.6689789127963133,0.942101338505729,0.11261975302811807,0.11261975302811807,0.10976303317535545,0.38582716896328767,0.2673459501200464,0.2342071278885472,0.11261975302811807,0.39535545023696683,0.26654028436018956,0.22834123222748814,0.10976303317535545,68
2.5,1.0110741003776473,0.7155133565859515,0.6757790969207415,0.940674161355476,0.11219145819985696,0.11219145819985696,0.10872037914691943,0.38892343012854313,0.2679668246743933,0.2309182869972046,0.11219145819985696,0.3991469194312796,0.2672037914691943,0.22492890995260664,0.10872037914691943,69
2.3333333333333335,1.002600851726903,0.7105093278052752,0.6669935680169984,0.9570986332721778,0.12379695967481583,0.12379695967481583,0.12141029286323571,0.3559370267235832,0.2562036306249712,0.26406238297662754,0.12379695967481583,0.3646099895744479,0.25476258174580607,0.2592171358165103,0.12141029286323571,70
2.3636363636363638,1.0032180946138245,0.7123777999324683,0.6693868133902003,0.9559933903386532,0.12508124913960483,0.12508124913960483,0.12246445497630332,0.3635274226327483,0.2549771628160621,0.25641416541158224,0.12508124913960483,0.37317535545023695,0.2537440758293839,0.25061611374407583,0.12246445497630332,71
2.5,1.01648947331608,0.7136136862909206,0.6735335753033345,0.9407343152205758,0.11299618122559346,0.11299618122559346,0.10907884761182714,0.39009993589380265,0.2671292252131109,0.2297746576674921,0.11299618122559346,0.39963987869598183,0.26696360879454134,0.22431766489764973,0.10907884761182714,72
2.5,0.9639398686313776,0.7117775820506671,0.6688503112898329,0.955032116362062,0.12642295324615296,0.12642295324615296,0.12273718130982846,0.356299002065054,0.29354067900270325,0.22373736568608923,0.12642295324615296,0.36565254478248504,0.29324234669699556,0.21836792721069093,0.12273718130982846,73
2.3333333333333335,1.0092225569712725,0.7109551322181051,0.6675867037814684,0.9567095600257128,0.12638463681637335,0.12638463681637335,0.12470387567516346,0.36330931975765995,0.2535629696657666,0.2567430737601997,0.12638463681637335,0.37088979437126884,0.25338766227613,0.2510186676774377,0.12470387567516346,74
2.3333333333333335,0.9992088107098888,0.7124287338477935,0.6693039236176336,0.9568026584853666,0.12658862344477328,0.12658862344477328,0.12366151805173885,0.3633486050387129,0.2534306930695421,0.25663207844697006,0.12658862344477328,0.37335354875390886,0.25168198616507154,0.2513029470292808,0.12366151805173885,75
2.3333333333333335,1.0049958593264323,0.7099093331343075,0.6663148944577224,0.956944485634956,0.12723783193783078,0.12723783193783078,0.12492890995260664,0.36407197145999315,0.2529291749328997,0.2557610216692757,0.12723783193783078,0.3733649289099526,0.2519431279620853,0.24976303317535545,0.12492890995260664,76
2.3636363636363638,1.0064092751631926,0.7111960805893193,0.6680279457170686,0.9558155115320736,0.124248860195388,0.124248860195388,0.12130401819560273,0.3625119791637396,0.2557128231844452,0.25752633745642367,0.124248860195388,0.371683093252464,0.25492797573919634,0.2520849128127369,0.12130401819560273,77
2.3333333333333335,1.004414868487494,0.7086751901603487,0.6647015633573733,0.9578590753772097,0.12800737197368797,0.12800737197368797,0.12587677725118485,0.36191114357516363,0.25195420903892723,0.2581272754122211,0.12800737197368797,0.3724170616113744,0.25099526066350714,0.25071090047393363,0.12587677725118485,78
2.3333333333333335,1.0158338503913547,0.7143147210519816,0.6716483847133914,0.9560906269706597,0.1259263793728829,0.1259263793728829,0.12330584778693962,0.3648369313038699,0.25411714411131586,0.25511954521192814,0.1259263793728829,0.37475120841626386,0.2521088048526206,0.24983413894417592,0.12330584778693962,79
2.5,1.016513886915233,0.7116088018389524,0.6709321092640652,0.9421100597633137,0.11190320773007009,0.11190320773007009,0.10927874135153066,0.3845330013727575,0.26810474813029994,0.23545904276687057,0.11190320773007009,0.3936119799071178,0.26878968818121507,0.22831959056013648,0.10927874135153066,80
2.3076923076923075,1.013960216361395,0.7077040488511789,0.6637780938111244,0.9566177940781545,0.12403855258118704,0.12403855258118704,0.12075829383886257,0.358677032127297,0.25600634526120497,0.2612780700303097,0.12403855258118704,0.3690995260663507,0.2557345971563981,0.2544075829383886,0.12075829383886257,81
2.5,1.0037125688823811,0.7135241840749282,0.6733370728714798,0.9412511475611364,0.1133182483955455,0.1133182483955455,0.11010043585370476,0.38930705327111254,0.26665214675337906,0.23072255157996188,0.1133182483955455,0.39984839871138905,0.26606026151222284,0.22399090392268334,0.11010043585370476,82
2.5,1.0075712481131094,0.7119966792153573,0.6709612319176728,0.9445308805689026,0.11701398019127357,0.11701398019127357,0.11316462894512369,0.3864421155891944,0.26296564948437945,0.23357825473515118,0.11701398019127357,0.39645531229267367,0.2627239124253625,0.22765614633684012,0.11316462894512369,83
2.5,1.0075707767106374,0.7117372166067191,0.6712343934545706,0.941253214468894,0.10940732104099847,0.10940732104099847,0.10606635071090047,0.38240684653358487,0.27056103728988423,0.23762479513553078,0.10940732104099847,0.39213270142180096,0.2700473933649289,0.23175355450236967,0.10606635071090047,84
2.3076923076923075,1.017069777996711,0.7112549652822692,0.6678967254895027,0.9569516574412791,0.12654958858690066,0.12654958858690066,0.12453795848734717,0.3626768564597089,0.25357811390597906,0.2571954410474099,0.12654958858690066,0.37105487631504125,0.252772249075917,0.25163491612169464,0.12453795848734717,85
2.5,0.9463239009048603,0.709795811681775,0.6670326259976607,0.9521205305584233,0.12529017317978142,0.12529017317978142,0.12199052132701421,0.36257968378008104,0.2947010822142723,0.21742906082586358,0.12529017317978142,0.3718483412322275,0.29497630331753555,0.21118483412322275,0.12199052132701421,86
2.5,1.0184259726439673,0.7097057402444714,0.6684020610060011,0.943759922595804,0.11408275778547164,0.11408275778547164,0.11087945413191812,0.3836908819379668,0.2659067795396172,0.23631958073694145,0.11408275778547164,0.3932903714935557,0.26525777103866566,0.2305724033358605,0.11087945413191812,87
2.4545454545454546,1.005887759497234,0.7083753492894014,0.6674498090855454,0.9402867437779182,0.11433642066749782,0.11433642066749782,0.11088996303667899,0.3933616147038176,0.26578283649249296,0.2265191281361917,0.11433642066749782,0.40375319874893373,0.26528291157236283,0.22007392664202446,0.11088996303667899,88
2.3333333333333335,1.0129360105085379,0.7139107549635283,0.6706788271009785,0.9588916795179777,0.13043374028128799,0.13043374028128799,0.12728651312671785,0.36245717214769146,0.24980650845995253,0.2573025791110662,0.13043374028128799,0.3720974315230784,0.24850725049758315,0.2521088048526206,0.12728651312671785,89
2.3333333333333335,1.0148393243817706,0.7157634164699165,0.6727898827231379,0.9592801077016614,0.13056309114387132,0.13056309114387132,0.12754666919359423,0.3610876404777688,0.24944234781539806,0.25890692056295994,0.13056309114387132,0.37041599545153037,0.24789159480716383,0.25414574054771155,0.12754666919359423,90
2.5,1.0107883697699533,0.7149149305602339,0.6744372880767687,0.9442882379665368,0.11517706793699335,0.11517706793699335,0.1122797043774872,0.3840686076351434,0.26483487342358053,0.23591945100428058,0.11517706793699335,0.3940685995830965,0.2645442486261133,0.22910744741330302,0.1122797043774872,91
2.5,0.9638230543787196,0.712296198339516,0.6693077585120611,0.9558973573617602,0.1285933653154964,0.1285933653154964,0.12481046247156936,0.35756593969012934,0.29139592319862134,0.22244477179575103,0.1285933653154964,0.3672289613343442,0.2920773313115997,0.21588324488248672,0.12481046247156936,92
2.5,0.9609182240972793,0.7073018123331569,0.6637462816107034,0.9541164864270602,0.12635161201832473,0.12635161201832473,0.12271392021226192,0.35875305778127053,0.2937721944149884,0.22112313578541543,0.12635161201832473,0.3681417606367858,0.29366057045389937,0.21548374869705297,0.12271392021226192,93
2.3333333333333335,1.0047984813057822,0.7105823923651344,0.6667880287332797,0.9587504529456452,0.1305649134351101,0.1305649134351101,0.12813951284238462,0.36325332625880474,0.24945955186607063,0.25672220844001303,0.1305649134351101,0.37247654250781914,0.24869680598995356,0.25068713865984266,0.12813951284238462,94
2.5,1.010832527163753,0.7157107487361111,0.6752151044573866,0.9451860663155497,0.1176884430413905,0.1176884430413905,0.11459715639810426,0.3856951738003821,0.2623724644537467,0.2342439187044785,0.1176884430413905,0.395260663507109,0.2623696682464455,0.22777251184834124,0.11459715639810426,95
