adi_threshold,cv2_threshold,score,separation,entropy,min_share,min_weighted_share,min_count_share,smooth_share,erratic_share,intermittent_share,lumpy_share,smooth_count_share,erratic_count_share,intermittent_count_share,lumpy_count_share
2.1666666666666665,1.1033413936395722,0.7053219881392349,0.6629173385689116,0.9456150023710665,0.124028967132173,0.124028967132173,0.12159984835560611,0.37250123156035964,0.2009803762560327,0.30248942505143245,0.124028967132173,0.3824282058572647,0.19998104445076295,0.29599090133636624,0.12159984835560611
2.089449515082182,0.9797744030734977,0.7052670021158666,0.6567562753202372,0.9801611206244336,0.1632447025941028,0.1632447025941028,0.15960572457586958,0.31318316709321714,0.23678554304262558,0.28678658727005446,0.1632447025941028,0.32262344801440623,0.2365652544782485,0.2812055729314757,0.15960572457586958
2.089449515082182,1.0172913274134003,0.7051986106157224,0.6581002117053711,0.97208953777438,0.15317397816388065,0.15317397816388065,0.1499383944649796,0.3281557310285204,0.2218129791073221,0.2968573117002753,0.15317397816388065,0.33778788740403753,0.2214008150886172,0.2908729030423656,0.1499383944649796
2.6,0.8757198401870869,0.7047046817122323,0.6612912117311156,0.9507143449385608,0.13108703767956212,0.13108703767956212,0.12700217988816226,0.3301978370541606,0.34390948568493396,0.1948056395813417,0.13108703767956212,0.33958866458155623,0.3435693299213345,0.18983982560894702,0.12700217988816226
2.089449515082182,0.9442831766226341,0.7044887136987447,0.6547715616962486,0.9862192417128889,0.17287858696848926,0.17287858696848926,0.16898872144820395,0.2978961982746038,0.25207251186123836,0.2771527028956689,0.17287858696848926,0.3070798976400341,0.2521088048526206,0.27182257605914134,0.16898872144820395
2.272727272727273,1.1477491043017711,0.7044512596576742,0.6654035629214577,0.9257215411629002,0.10704710439943262,0.10704710439943262,0.10510852051938205,0.4035726218551945,0.19299250936830506,0.296387764377068,0.10704710439943262,0.41408397308312006,0.19173538053265093,0.28907212586484693,0.10510852051938205
2.089449515082182,1.0595521457887163,0.7042233799363599,0.6587039141647111,0.9621670193090366,0.14358582459831842,0.14358582459831842,0.14074495308501564,0.3435886938815827,0.20638001625426056,0.3064454652658374,0.14358582459831842,0.35352099327078,0.20566770922187472,0.30006634442232966,0.14074495308501564
2.1666666666666665,0.8757198401870869,0.7037259340202335,0.6535128847770183,0.9882665463984533,0.18004908069965495,0.18004908069965495,0.17571794142735286,0.2785341651515484,0.29494744266484374,0.24646931148395387,0.18004908069965495,0.2875556819258838,0.2948535683821439,0.24187280826461946,0.17571794142735286
2.7142857142857144,0.9104842264238117,0.7035147033551873,0.6626163013972628,0.9352723144500928,0.11432085409496336,0.11432085409496336,0.11022651881338262,0.36177109071902536,0.3356553870202955,0.18825266816571262,0.11432085409496336,0.3717183205383376,0.33541844374940766,0.18263671689887215,0.11022651881338262
2.6,1.1477491043017711,0.7033598981174389,0.669645109382496,0.8944103676154485,0.08360486999001022,0.08360486999001022,0.08131930622689792,0.45767257896137187,0.21643474377772642,0.24228780727089239,0.08360486999001022,0.4676333996777557,0.21552459482513506,0.23552269927021136,0.08131930622689792
2.3333333333333335,0.842693318210332,0.7031075572475962,0.6547969648400274,0.9768675808904866,0.16658202795617985,0.16658202795617985,0.16254383470761066,0.28034845185354024,0.3334177812439455,0.2196517389463326,0.16658202795617985,0.2892616813572173,0.33276466685622214,0.21542981707894987,0.16254383470761066
2.7142857142857144,1.1033413936395722,0.703030142028841,0.6690995854449677,0.8953032960041227,0.08336661467488064,0.08336661467488064,0.08056108425741636,0.4557837490260004,0.2416427287133237,0.2192069075857944,0.08336661467488064,0.4661169557387925,0.24101980854895272,0.2123021514548384,0.08056108425741636
2.4545454545454546,0.842693318210332,0.7029581109410799,0.6570570361060064,0.963064201673163,0.149255164983804,0.149255164983804,0.14444128518623828,0.2983978172227382,0.35074464421632096,0.2016023735771358,0.149255164983804,0.3082172305942565,0.35086721637759455,0.19647426784191072,0.14444128518623828
2.089449515082182,0.9104842264238117,0.7028806871616736,0.6521167541312174,0.9905429743342593,0.18305215426830032,0.18305215426830032,0.1787508293052791,0.28304462328887947,0.26692408684696173,0.2669791355958579,0.18305215426830032,0.2922945692351436,0.26689413325751116,0.26206046820206613,0.1787508293052791
2.272727272727273,0.842693318210332,0.7022281403701355,0.6528085595379456,0.982272431752545,0.17530923922766972,0.17530923922766972,0.17078949862572268,0.2718745612510391,0.324690569972456,0.2281256295488341,0.17530923922766972,0.2813003506776609,0.32451900293811015,0.2233911477585063,0.17078949862572268
2.1666666666666665,1.1477491043017711,0.7019230260389666,0.6613578553371432,0.9317923266826331,0.11572466805244022,0.11572466805244022,0.11363851767604967,0.389166662101097,0.18431494571529777,0.3107937241311642,0.11572466805244022,0.39920386693204435,0.18320538337598333,0.30395223201592264,0.11363851767604967
